"site_id","安","巴","白","包","兵","步","才","蔡","曹","曾","沈","陳","程","戴","鄧","丁","董","杜","范","方","風","馮","傅","甘","高","葛","龔","古","谷","官","郭","何","洪","侯","胡","華","黄","黃","紀","簡","江","姜","蔣","金","康","柯","賴","藍","雷","黎","李","豊","力","連","梁","廖","林","凌","留","劉","柳","盧","陸","呂","羅","馬","買","麥","毛","穆","歐","潘","彭","錢","邱","全","饒","阮","沙","邵","施","石","史","司","松","宋","蘇","孫","湯","唐","田","童","凃","涂","汪","王","魏","温","溫","翁","巫","吳","伍","武","夏","蕭","謝","辛","幸","徐","許","薛","顏","嚴","楊","姚","葉","易","尤","游","余","俞","袁","粘","詹","張","張簡","章","趙","鄭","鍾","鐘","周","朱","莊","卓","宗"
"臺南市新營區",NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,4.9,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,1.9,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,7.9,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,1.3,NA,4.6,NA,NA,NA,NA,1.4,NA,NA,NA,1.8,NA,1.8,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,1.9,NA,NA,1.9,NA,NA,NA,NA
"臺南市學甲區",NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1.4,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,14.2,NA,NA,NA,NA,NA,3.9,NA,NA,2.5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,8.6,NA,NA,NA,1.2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,2.2,NA,4.1,NA,NA
"臺南市鹽水區",NA,NA,NA,NA,NA,NA,NA,4.4,NA,2,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,2.1,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,NA,NA,NA,NA,NA,4.8,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,4.1,NA,4.5,NA,NA,NA,NA,1.8,NA,NA,NA,2.7,NA,3,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA,NA,3.6,NA,NA,NA,2,NA,NA,NA,NA
"臺南市永康區",NA,NA,NA,NA,NA,NA,NA,3.2,NA,1.3,NA,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,1.3,NA,NA,NA,2.3,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,NA,NA,7.6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,2,NA,NA,NA,2.1,NA,NA,NA,3.3,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA
"臺南市玉井區",NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,4.2,NA,NA,5.2,NA,NA,NA,NA,NA,1.4,NA,NA,NA,5,NA,NA,NA,NA,NA,6.6,NA,NA,3.2,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,2.3,NA,NA,NA,3.3,NA,NA,NA,NA,2.2,NA,NA,NA,1.8,NA,NA,NA,3.4,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,6.8,NA,NA,NA,2.7,NA,NA,NA,1.9,NA,NA,NA
"臺南市中西區",NA,NA,NA,NA,NA,NA,NA,4.7,NA,1.4,NA,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,1.5,NA,NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,7.7,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,1.8,NA,NA,NA,2.6,NA,NA,NA,2.7,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,2.7,NA,NA,1.3,NA,NA,NA,NA
"臺南市左鎮區",NA,NA,NA,NA,1.7,NA,NA,2.3,NA,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,5.1,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA,NA,NA,5,NA,3.8,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,1.7,2.5,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,1.7,NA
"臺中市北區",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.2,1.8,NA,NA,NA,NA,5.3,NA,NA,1.2,NA,NA,NA,NA,NA,3.6,NA,NA,NA,4.7,NA,NA,NA,NA,2.3,8.9,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,1.7,NA,NA,NA,1.9,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,1.5,NA,NA,1.2,NA,NA,NA,NA
"臺中市北屯區",NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,1.6,NA,NA,NA,NA,5.1,NA,NA,1.7,NA,NA,NA,NA,NA,3.8,NA,NA,NA,4.4,NA,NA,NA,NA,2.8,9.3,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,1.6,NA,NA,1.3,1.9,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA
"臺中市大安區",NA,NA,NA,NA,NA,NA,NA,2.7,NA,1,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,6.9,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,1.1,3.2,NA,NA,NA,1.2,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,1.7,NA,NA,1.4,NA,4.3,2.4,NA
"臺中市大肚區",NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.2,1.4,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,3.4,NA,NA,NA,NA,1.1,12.8,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,1.3,NA,NA,NA,1.1,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,6.5,1.5,NA,NA,NA,NA,NA,NA,NA
"臺中市大甲區",NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,2.1,NA,NA,NA,NA,5.8,1.5,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,7.6,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,2,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,4.7,NA,NA,NA,3.2,NA,NA,1.4,NA,1.5,NA,NA
"臺中市大里區",NA,NA,NA,NA,NA,NA,NA,2.5,NA,1.7,NA,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,2,NA,NA,NA,NA,5.7,NA,NA,1.3,NA,NA,NA,NA,NA,2.7,NA,NA,NA,4.1,NA,NA,NA,NA,2.7,12.3,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,1.9,NA,NA,1.2,2.2,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA
"臺中市大雅區",NA,NA,NA,NA,NA,NA,NA,3.8,NA,1,NA,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,4.8,NA,NA,1.7,NA,NA,NA,NA,NA,2.1,NA,NA,NA,4.1,NA,NA,NA,NA,3.7,8.1,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,1,NA,NA,NA,1.8,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA
"臺中市東區",NA,NA,NA,NA,NA,NA,NA,3,NA,1.2,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.8,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,4.3,NA,NA,NA,NA,2.2,11,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,1.8,NA,NA,1.2,2,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA
"臺中市東勢區",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,5,NA,NA,1.1,NA,NA,NA,NA,NA,2.6,NA,NA,NA,3.3,NA,NA,NA,NA,2.1,5.4,NA,NA,13.3,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,1.5,NA,NA,4.1,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.3,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA
"臺中市豐原區",NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,1.5,NA,NA,NA,NA,NA,1.6,NA,NA,NA,3.5,NA,NA,NA,NA,2.8,10.5,NA,NA,5.4,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,1.6,NA,NA,1.4,NA,NA,NA,NA,1.9,NA,NA,NA,NA,1.4,NA,NA,NA,NA,1.5,10.6,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA
"臺中市和平區",NA,NA,NA,NA,NA,NA,NA,1.1,NA,1.6,NA,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,3.5,NA,NA,NA,NA,1.3,9.7,NA,NA,5.9,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,1.4,NA,NA,2,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,8.6,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA
"臺中市后里區",NA,NA,NA,NA,NA,NA,NA,1.7,NA,1.2,NA,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,4.4,NA,NA,NA,NA,1.2,7.3,NA,NA,4.2,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,2.1,NA,NA,1.5,1.3,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"臺中市龍井區",NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.9,1.5,NA,NA,NA,NA,4.1,3.6,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,3,NA,NA,NA,NA,NA,12,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,1.3,NA,NA,1.2,1.1,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA
"臺中市南區",NA,NA,NA,NA,NA,NA,NA,3,NA,1.4,NA,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.8,NA,NA,NA,NA,5.5,NA,NA,1.4,NA,NA,NA,NA,NA,2.8,NA,NA,NA,4.3,NA,NA,NA,NA,2.3,10.6,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,1.8,NA,NA,NA,2.1,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA
"臺中市南屯區",NA,NA,NA,NA,NA,NA,NA,2.7,NA,1.3,NA,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.6,NA,NA,NA,NA,5.7,NA,NA,1.5,NA,NA,NA,NA,NA,3.6,NA,NA,NA,4.2,NA,NA,NA,NA,2.7,9,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,1.5,NA,NA,NA,2,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,NA,NA,NA,1.5,NA,NA,1.2,NA,NA,NA,NA
"臺中市清水區",NA,NA,NA,NA,NA,NA,NA,11.2,NA,1,NA,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,5.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,1.6,7.6,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,0.8,NA,NA,NA,2.4,NA,2.2,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,2.1,NA,NA,2.3,NA,NA,1.2,NA
"臺中市沙鹿區",NA,NA,NA,NA,NA,NA,NA,7.6,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.6,NA,NA,NA,NA,4,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,1.1,7.8,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,7.7,NA,NA,NA,NA,NA,3.6,NA,NA,NA,1,1.2,NA,NA,NA,1.8,NA,1.4,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA
"臺中市神岡區",NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,3.9,1.1,NA,1.3,NA,NA,NA,NA,NA,1.3,NA,NA,NA,3.1,NA,NA,NA,NA,2.3,10.2,NA,NA,3.6,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,1.2,NA,NA,1.1,1.6,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA
"臺中市石岡區",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,6,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,3.3,NA,NA,NA,NA,2,8.5,NA,NA,11.9,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1.9,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,8.8,NA,NA,NA,1.6,NA,NA,NA,1.4,NA,NA,NA
"臺中市太平區",NA,NA,NA,NA,NA,NA,NA,2.7,NA,1.3,NA,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,2,NA,NA,NA,NA,5.3,NA,NA,1.3,NA,NA,NA,NA,NA,2.7,NA,NA,NA,4.4,NA,NA,NA,NA,2.7,10.4,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,1.8,NA,NA,1.3,2.1,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA
"臺中市潭子區",NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,4.6,NA,NA,1.9,NA,NA,NA,NA,NA,2.6,NA,NA,NA,3.8,NA,NA,NA,NA,2.9,12.9,NA,NA,4.5,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,1.6,NA,NA,1.2,1.7,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA
"臺中市外埔區",NA,NA,NA,NA,NA,NA,NA,3,NA,1.7,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,1.6,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA,NA,NA,1.7,2.1,NA,NA,NA,6.5,NA,NA,NA,NA,NA,6.1,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,2.4,NA,NA,1.4,2.1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA
"臺中市烏日區",NA,NA,NA,NA,NA,NA,NA,2.4,NA,1.1,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.7,NA,NA,NA,NA,5.4,NA,NA,1.4,NA,NA,NA,NA,NA,2.9,NA,NA,NA,3.1,NA,NA,NA,NA,2.8,13.9,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,1.4,NA,NA,NA,1.7,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,1.3,NA,NA,1,NA,NA,NA,NA
"臺中市梧棲區",NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,1,8.1,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,12.1,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,1.2,NA,NA,NA,1.4,NA,1.4,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,1.1,NA,NA,1.2,NA,NA,2.7,NA
